@relation openjpa_Train_Release_6

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
27,532,374,1,1,334,3,3,3,10,10,true
1,75,13,1,1,334,3,3,3,10,10,false
1,27,4,1,1,334,3,3,3,10,10,false
1,75,13,1,1,334,3,3,3,10,10,false
41,1077,879,2,2,334,3,1,3,14,10,false
308,3686,2814,13,4,334,181,13,54,310,158,true
8,259,132,2,2,334,5,2,3,17,10,false
1,94,41,2,2,334,3,1,3,12,10,false
64,594,374,3,3,126,594,198,537,34,24,true
1,286,70,2,2,334,8,4,5,15,10,false
1,84,42,1,1,334,3,3,3,10,10,false
4,70,32,1,1,334,3,3,3,10,10,false
1,73,33,1,1,334,3,3,3,10,10,false
1,37,5,1,1,334,3,3,3,10,10,false
4,93,51,1,1,334,3,3,3,10,10,true
1,36,4,1,1,334,3,3,3,10,10,false
1,53,8,1,1,334,3,3,3,10,10,false
1,38,5,1,1,334,3,3,3,10,10,false
1,38,5,1,1,334,3,3,3,10,10,false
1,37,5,1,1,334,3,3,3,10,10,false
1,48,7,1,1,334,3,3,3,10,10,false
1,73,9,1,1,334,3,3,3,10,10,false
1,42,14,1,1,334,3,3,3,10,10,false
1,43,5,1,1,334,3,3,3,10,10,false
30,275,171,3,3,334,4,1,3,24,13,false
1,42,8,1,1,334,3,3,3,10,10,false
1,188,60,1,1,334,3,3,3,10,10,false
103,593,439,1,1,334,3,3,3,10,10,false
1,31,5,1,1,334,3,3,3,10,10,false
1,38,5,1,1,334,3,3,3,10,10,false
12,107,58,1,1,334,3,3,3,10,10,false
13,156,88,4,3,334,16,4,11,32,18,true
1,37,10,1,1,334,3,3,3,10,10,false
1,43,6,1,1,334,3,3,3,10,10,false
1,37,5,1,1,334,3,3,3,10,10,false
14,186,92,1,1,334,3,3,3,10,10,false
25,224,143,1,1,334,3,3,3,10,10,false
1,60,7,1,1,334,3,3,3,10,10,false
1,62,8,1,1,334,3,3,3,10,10,false
4,64,26,1,1,334,3,3,3,10,10,false
1,38,5,1,1,334,3,3,3,10,10,false
80,893,667,2,2,334,5,2,3,11,10,false
1,156,48,1,1,334,3,3,3,10,10,false
27,129,80,1,1,334,3,3,3,10,10,false
1,32,5,1,1,334,3,3,3,10,10,false
51,679,469,8,4,334,35,4,10,70,42,true
1,112,66,1,1,334,3,3,3,10,10,false
2,82,30,1,1,334,3,3,3,10,10,false
38,360,263,3,3,334,45,15,35,35,16,false
2,172,68,1,1,334,3,3,3,10,10,false
1,184,117,4,3,334,5,1,3,14,10,false
34,334,215,1,1,334,3,3,3,10,10,false
78,509,384,2,2,334,4,2,3,10,10,false
1,38,5,1,1,334,3,3,3,10,10,false
1,46,7,2,2,334,8,4,5,10,10,false
14,158,99,1,1,334,3,3,3,10,10,true
1,717,122,4,3,334,38,9,18,11,10,false
1,104,21,1,1,334,3,3,3,10,10,false
667,4950,3987,17,5,334,158,9,45,133,36,true
1,78,40,1,1,334,3,3,3,10,10,false
1,45,6,1,1,334,3,3,3,10,10,false
163,1412,1196,4,3,334,35,8,16,10,10,false
16,196,131,1,1,334,3,3,3,10,10,false
15,185,121,1,1,334,3,3,3,10,10,false
49,481,384,2,2,334,11,5,8,11,10,false
72,650,529,2,2,334,5,2,3,14,10,false
43,437,327,1,1,334,3,3,3,10,10,false
9,134,78,1,1,334,3,3,3,10,10,false
4,202,130,1,1,334,3,3,3,10,10,false
96,821,614,5,3,334,18,3,6,101,87,false
1,43,6,1,1,334,3,3,3,10,10,false
19,190,148,1,1,334,3,3,3,10,10,false
65,942,768,6,4,334,24,4,12,20,10,false
7,594,446,2,2,334,7,3,4,14,10,false
1,85,45,1,1,334,3,3,3,10,10,false
1,83,45,1,1,334,3,3,3,10,10,false
1,73,37,1,1,334,3,3,3,10,10,false
1,89,49,1,1,334,3,3,3,10,10,false
2,76,39,1,1,334,3,3,3,10,10,false
51,737,492,3,2,334,5,1,3,13,10,false
1,91,17,1,1,334,3,3,3,10,10,false
28,353,256,2,2,334,4,2,3,10,10,false
1,363,59,2,2,334,37,18,34,12,10,false
78,717,575,5,3,334,97,19,39,66,45,false
174,890,702,2,2,334,11,5,8,34,24,true
2,41,10,2,2,57,41,20,23,10,10,false
1,43,5,1,1,334,3,3,3,10,10,false
1,82,42,1,1,334,3,3,3,10,10,false
2,65,23,1,1,334,3,3,3,10,10,false
61,409,270,1,1,334,3,3,3,10,10,false
23,213,149,2,1,334,12,6,9,18,10,false
1,43,6,1,1,334,3,3,3,10,10,false
1,111,16,1,1,334,3,3,3,10,10,false
24,258,194,1,1,334,3,3,3,10,10,false
1,41,14,1,1,334,3,3,3,10,10,false
15,731,540,3,3,334,23,7,16,50,36,true
1,55,18,1,1,334,3,3,3,10,10,false
5,127,57,1,1,334,3,3,3,10,10,false
1,499,83,1,1,334,3,3,3,10,10,false
10,110,68,1,1,334,3,3,3,10,10,false
1,107,20,1,1,334,3,3,3,10,10,false
28,312,207,2,2,334,4,2,3,11,10,false
1,42,8,1,1,334,3,3,3,10,10,false
23,495,183,1,1,334,3,3,3,10,10,false
1,84,45,1,1,334,3,3,3,10,10,false
1,39,11,1,1,334,3,3,3,10,10,false
1,94,53,2,2,334,7,3,4,10,10,false
1,93,52,1,1,334,3,3,3,10,10,false
1,91,51,1,1,334,3,3,3,10,10,false
1,38,10,1,1,334,3,3,3,10,10,false
1,94,53,1,1,334,3,3,3,10,10,false
1,93,52,1,1,273,3,3,3,10,10,false
2,93,53,1,1,334,3,3,3,10,10,false
1,79,42,1,1,334,3,3,3,10,10,false
1,68,32,1,1,334,3,3,3,10,10,false
1,62,29,1,1,334,3,3,3,10,10,false
8,121,79,1,1,334,3,3,3,10,10,false
1,192,35,1,1,334,3,3,3,10,10,false
1,284,56,2,2,334,5,2,3,12,10,false
1,57,7,2,2,334,4,2,3,11,10,false
1,31,5,2,2,30,31,15,25,35,25,false
208,2151,1704,10,3,334,28,2,12,75,44,true
4,62,30,1,1,334,3,3,3,10,10,true
1,51,6,1,1,334,3,3,3,10,10,false
7,80,48,1,1,334,3,3,3,10,10,false
1,43,6,1,1,334,3,3,3,10,10,false
52,350,265,2,2,334,6,3,3,14,10,true
24,210,144,1,1,334,3,3,3,10,10,false
21,230,149,2,2,334,17,8,14,10,10,false
1,39,5,1,1,334,3,3,3,10,10,false
1,73,15,1,1,334,3,3,3,10,10,false
161,854,647,2,2,334,4,2,3,10,10,false
318,3044,2342,10,3,334,25,2,6,29,10,false
1,438,75,1,1,334,3,3,3,10,10,false
1,426,55,2,2,334,3,1,3,11,10,false
1,322,73,1,1,334,3,3,3,10,10,false
1,62,28,1,1,334,3,3,3,10,10,false
1,73,37,1,1,334,3,3,3,10,10,false
1,40,10,1,1,334,3,3,3,10,10,false
1,67,31,1,1,334,3,3,3,10,10,false
1,138,88,1,1,334,3,3,3,10,10,false
1,39,11,1,1,334,3,3,3,10,10,false
1,66,26,1,1,334,3,3,3,10,10,false
1,66,26,1,1,334,3,3,3,10,10,false
57,336,264,3,3,334,5,1,3,12,10,false
8,140,58,3,3,334,3,1,3,18,10,false
8,70,39,1,1,334,3,3,3,10,10,false
46,485,316,1,1,334,3,3,3,10,10,false
1,42,12,1,1,256,3,3,3,10,10,false
1,41,11,1,1,334,3,3,3,10,10,false
7,97,57,1,1,334,3,3,3,10,10,false
1,72,12,1,1,334,3,3,3,10,10,false
3,93,46,1,1,334,3,3,3,10,10,false
2,58,27,1,1,334,3,3,3,10,10,false
1,70,34,1,1,334,3,3,3,10,10,false
2,58,27,1,1,334,3,3,3,10,10,false
6,83,46,1,1,334,3,3,3,10,10,false
1,33,5,1,1,334,3,3,3,10,10,false
6,65,31,1,1,334,3,3,3,10,10,false
1,46,13,1,1,334,3,3,3,10,10,false
1,46,13,1,1,334,3,3,3,10,10,false
7,79,41,1,1,334,3,3,3,10,10,false
3,92,44,1,1,334,3,3,3,10,10,false
3,84,36,1,1,334,3,3,3,10,10,false
21,187,129,1,1,334,3,3,3,10,10,false
3,76,39,1,1,334,3,3,3,10,10,false
3,85,46,1,1,334,3,3,3,10,10,false
3,71,34,1,1,334,3,3,3,10,10,false
1,32,4,1,1,334,3,3,3,10,10,false
4,85,43,2,1,334,5,2,3,11,10,false
1,45,12,1,1,334,3,3,3,10,10,false
1,45,12,1,1,334,3,3,3,10,10,false
3,52,20,1,1,334,3,3,3,10,10,false
1,44,15,1,1,334,3,3,3,10,10,false
2,71,35,1,1,334,3,3,3,10,10,false
1,41,11,1,1,334,3,3,3,10,10,false
2,41,12,1,1,334,3,3,3,10,10,false
1,40,11,1,1,334,3,3,3,10,10,false
5,82,38,1,1,334,3,3,3,10,10,false
1,33,4,1,1,334,3,3,3,10,10,false
1,409,73,1,1,334,3,3,3,10,10,false
1,64,14,1,1,334,3,3,3,10,10,false
1,49,7,1,1,256,3,3,3,10,10,false
9,92,55,1,1,334,3,3,3,10,10,false
1,89,12,1,1,334,3,3,3,10,10,false
1,60,25,1,1,250,3,3,3,10,10,false
1,57,23,1,1,334,3,3,3,10,10,false
2,41,12,1,1,334,3,3,3,10,10,false
2,41,12,1,1,334,3,3,3,10,10,false
55,728,541,1,1,334,3,3,3,10,10,false
2,71,36,1,1,334,3,3,3,10,10,false
1,69,28,1,1,334,3,3,3,10,10,false
8,75,41,1,1,334,3,3,3,10,10,false
2,41,12,1,1,334,3,3,3,10,10,false
2,41,12,1,1,334,3,3,3,10,10,false
1,72,35,1,1,334,3,3,3,10,10,false
1,50,12,1,1,334,3,3,3,10,10,false
5,79,44,1,1,334,3,3,3,10,10,false
1,71,33,1,1,334,3,3,3,10,10,false
3,53,22,1,1,334,3,3,3,10,10,false
3,53,22,1,1,334,3,3,3,10,10,false
1,41,11,1,1,334,3,3,3,10,10,false
1,41,11,1,1,334,3,3,3,10,10,false
1,40,11,1,1,334,3,3,3,10,10,false
1,57,23,1,1,334,3,3,3,10,10,false
1,42,14,1,1,334,3,3,3,10,10,false
1,62,28,1,1,334,3,3,3,10,10,false
1,68,32,1,1,334,3,3,3,10,10,false
1,39,6,1,1,334,3,3,3,10,10,false
1,45,7,1,1,334,3,3,3,10,10,false
11,126,74,1,1,334,3,3,3,10,10,false
1,54,8,1,1,334,3,3,3,10,10,false
3,49,20,1,1,334,3,3,3,10,10,false
1,43,13,1,1,334,3,3,3,10,10,false
2,41,12,1,1,334,3,3,3,10,10,false
3,62,26,1,1,334,3,3,3,10,10,false
3,66,31,1,1,334,3,3,3,10,10,false
1,63,29,1,1,334,3,3,3,10,10,false
1,39,6,1,1,334,3,3,3,10,10,false
2,70,35,3,1,334,5,1,3,15,10,false
1,41,11,1,1,334,3,3,3,10,10,false
5,65,32,1,1,334,3,3,3,10,10,false
1,42,14,1,1,334,3,3,3,10,10,false
1,57,23,1,1,334,3,3,3,10,10,false
1,58,24,1,1,334,3,3,3,10,10,false
6,81,44,1,1,334,3,3,3,10,10,false
1,69,26,1,1,334,3,3,3,10,10,false
1,68,26,1,1,334,3,3,3,10,10,false
7,117,63,1,1,334,3,3,3,10,10,false
1,60,26,1,1,334,3,3,3,10,10,false
1,68,11,1,1,334,3,3,3,10,10,false
1,56,23,1,1,334,3,3,3,10,10,false
3,70,31,1,1,334,3,3,3,10,10,false
138,1689,1259,3,1,334,4,1,3,13,10,true
5,78,44,1,1,334,3,3,3,10,10,false
21,161,87,1,1,334,3,3,3,10,10,false
1,34,7,1,1,334,3,3,3,10,10,false
114,806,562,5,3,334,38,7,20,23,10,true
31,338,215,2,2,334,40,20,37,52,42,true
2,120,69,2,2,334,8,4,5,10,10,false
268,2314,1572,7,3,334,65,9,49,116,87,true
2,125,70,2,2,334,8,4,5,11,10,false
41,466,274,1,1,334,3,3,3,10,10,false
44,350,213,1,1,334,3,3,3,10,10,true
195,1989,1316,2,2,334,3,1,3,11,10,true
7,79,45,1,1,334,3,3,3,10,10,false
13,113,68,1,1,334,3,3,3,10,10,false
13,92,48,1,1,334,3,3,3,10,10,true
13,218,155,4,3,149,9,2,3,24,10,true
57,428,329,1,1,334,3,3,3,10,10,false
24,257,158,1,1,334,3,3,3,10,10,false
1,32,4,1,1,334,3,3,3,10,10,false
1,92,16,1,1,334,3,3,3,10,10,false
1,147,29,2,2,334,9,4,6,10,10,false
9,62,32,1,1,334,3,3,3,10,10,false
1,35,8,1,1,334,3,3,3,10,10,false
214,1848,1243,5,3,334,26,5,14,31,10,true
30,348,219,1,1,334,3,3,3,10,10,false
4,130,71,1,1,304,3,3,3,10,10,false
1,137,83,2,2,334,8,4,5,10,10,false
1,52,10,1,1,334,3,3,3,10,10,false
15,280,201,2,2,334,7,3,4,14,10,false
7,277,148,2,2,334,13,6,10,11,10,false
14,364,198,1,1,334,3,3,3,10,10,true
6,92,43,1,1,334,3,3,3,10,10,false
1,305,47,2,2,334,3,1,3,12,10,false
57,460,368,3,2,334,10,3,5,12,10,false
10,145,75,1,1,334,3,3,3,10,10,false
16,235,121,2,2,334,3,1,3,14,10,false
28,427,304,2,2,334,5,2,3,21,11,false
39,527,387,2,2,334,4,2,3,17,10,false
54,556,430,5,2,334,69,13,37,104,94,true
6,107,49,1,1,334,3,3,3,10,10,false
1,67,33,1,1,334,3,3,3,10,10,false
28,638,421,1,1,334,3,3,3,10,10,false
1,43,14,1,1,334,3,3,3,10,10,false
1,89,12,1,1,334,3,3,3,10,10,false
1,67,33,1,1,334,3,3,3,10,10,false
1,45,6,1,1,334,3,3,3,10,10,false
6,62,33,1,1,334,3,3,3,10,10,true
1,41,6,1,1,334,3,3,3,10,10,false
12,126,77,2,2,334,15,7,12,13,10,false
1,74,38,1,1,334,3,3,3,10,10,false
1,69,35,1,1,15,69,69,66,10,10,false
1,82,16,2,1,334,3,1,3,11,10,false
25,257,160,3,2,334,11,3,7,14,10,true
1,68,34,1,1,15,68,68,65,10,10,false
1,53,22,1,1,334,3,3,3,10,10,false
10,152,78,1,1,334,3,3,3,10,10,true
18,230,132,5,4,334,77,15,37,51,33,false
1,69,34,1,1,334,3,3,3,10,10,false
1,64,31,1,1,334,3,3,3,10,10,false
1,45,15,1,1,334,3,3,3,10,10,false
1,30,4,1,1,334,3,3,3,10,10,false
2,88,45,1,1,334,3,3,3,10,10,false
1,65,31,1,1,334,3,3,3,10,10,false
1,62,9,1,1,334,3,3,3,10,10,false
15,132,91,2,2,334,5,2,3,13,10,false
1,54,23,2,1,334,4,2,3,13,10,false
2,48,17,1,1,334,3,3,3,10,10,false
1,45,15,1,1,17,46,46,43,10,10,false
1,40,11,1,1,334,3,3,3,10,10,false
1,45,15,1,1,17,46,46,43,10,10,false
1,38,11,1,1,334,3,3,3,10,10,false
1,65,29,1,1,334,3,3,3,10,10,false
1,54,23,1,1,334,3,3,3,10,10,false
4,201,98,1,1,334,3,3,3,10,10,false
8,141,75,4,3,334,24,6,19,20,10,false
1,61,27,1,1,334,3,3,3,10,10,false
6,90,42,4,2,334,171,42,162,188,172,true
1,61,9,2,2,334,3,1,3,11,10,false
1,35,5,1,1,139,35,35,32,10,10,false
1,36,6,2,2,334,4,2,3,14,10,false
1,42,9,2,2,334,4,2,3,22,12,false
21,471,254,1,1,139,471,471,468,10,10,true
1,34,5,2,2,334,3,1,3,11,10,false
1,116,22,2,2,334,9,4,6,43,33,false
159,1634,1274,11,2,334,1339,121,1116,254,153,true
1,47,10,2,2,334,7,3,4,20,10,false
13,285,161,1,1,139,285,285,282,10,10,false
2,94,51,1,1,334,3,3,3,10,10,false
1,36,6,1,1,334,3,3,3,10,10,false
9,195,117,3,3,334,33,11,30,15,10,true
1,67,33,1,1,334,3,3,3,10,10,false
1,53,22,1,1,334,3,3,3,10,10,false
6,115,51,1,1,298,3,3,3,10,10,true
1,59,27,1,1,334,3,3,3,10,10,false
1,54,23,1,1,334,3,3,3,10,10,false
1,65,31,2,1,334,5,2,3,10,10,false
14,196,109,1,1,243,3,3,3,10,10,true
1,75,39,1,1,289,3,3,3,10,10,false
3,70,32,1,1,243,3,3,3,10,10,false
1,45,6,1,1,243,3,3,3,10,10,false
1,226,41,1,1,243,3,3,3,10,10,false
100,985,697,8,4,243,40,5,16,136,52,true
1,55,8,1,1,243,3,3,3,10,10,false
82,607,426,6,3,243,112,18,35,65,26,true
4,74,35,1,1,243,3,3,3,10,10,false
2,70,30,1,1,243,3,3,3,10,10,true
1,41,5,1,1,243,3,3,3,10,10,false
4,74,35,1,1,243,3,3,3,10,10,false
6,87,40,1,1,243,3,3,3,10,10,false
5,132,66,3,2,243,16,5,12,16,10,true
22,211,143,1,1,243,3,3,3,10,10,false
8,148,82,1,1,243,3,3,3,10,10,false
1,125,23,1,1,289,3,3,3,10,10,false
41,371,242,2,2,289,49,24,46,14,10,true
13,143,85,2,1,243,74,37,71,11,10,false
2,68,29,1,1,243,3,3,3,10,10,false
23,373,183,1,1,243,3,3,3,10,10,true
1,32,4,1,1,243,3,3,3,10,10,false
1,91,47,1,1,243,3,3,3,10,10,false
14,170,95,1,1,243,3,3,3,10,10,false
1,36,6,1,1,243,3,3,3,10,10,false
5,153,70,1,1,243,3,3,3,10,10,false
5,103,47,1,1,243,3,3,3,10,10,false
10,794,577,1,1,243,3,3,3,10,10,false
49,589,460,1,1,243,3,3,3,10,10,false
7,120,67,1,1,243,3,3,3,10,10,false
3,772,572,2,2,243,3,1,3,780,770,false
9,456,322,1,1,243,3,3,3,10,10,false
6,670,486,1,1,243,3,3,3,10,10,false
8,272,180,1,1,243,3,3,3,11,11,false
1,161,50,1,1,243,3,3,3,10,10,false
16,295,228,1,1,243,3,3,3,10,10,false
1,89,15,1,1,243,3,3,3,10,10,false
106,1290,1022,1,1,243,3,3,3,10,10,true
4,92,48,1,1,243,3,3,3,10,10,false
24,270,177,1,1,243,3,3,3,10,10,true
8,140,74,1,1,243,3,3,3,10,10,false
1,115,64,1,1,243,3,3,3,10,10,false
1,130,24,1,1,243,3,3,3,10,10,false
1,111,63,1,1,243,3,3,3,10,10,true
1,32,4,1,1,243,3,3,3,10,10,false
2,51,17,1,1,243,3,3,3,10,10,false
16,355,215,1,1,243,3,3,3,10,10,true
10,92,51,1,1,243,3,3,3,10,10,true
24,193,118,1,1,243,3,3,3,10,10,false
1,94,47,1,1,243,3,3,3,10,10,false
33,327,190,1,1,243,3,3,3,10,10,true
6,103,49,1,1,243,3,3,3,10,10,false
21,187,126,2,2,243,5,2,3,11,10,false
114,614,458,1,1,243,3,3,3,10,10,true
17,177,125,1,1,243,3,3,3,10,10,true
10,79,36,1,1,243,3,3,3,10,10,true
14,162,106,1,1,243,3,3,3,10,10,true
1,52,9,1,1,243,3,3,3,10,10,false
1,59,12,1,1,243,3,3,3,10,10,false
12,108,63,1,1,243,3,3,3,10,10,false
1,87,17,1,1,243,3,3,3,10,10,false
1,74,15,1,1,243,3,3,3,10,10,false
7,98,56,1,1,243,3,3,3,10,10,true
1,56,11,1,1,243,3,3,3,10,10,false
3,58,23,1,1,243,3,3,3,10,10,true
1,42,11,1,1,243,3,3,3,10,10,false
6,76,39,1,1,243,3,3,3,10,10,true
58,678,418,2,2,243,3,1,3,14,10,true
27,350,216,1,1,243,3,3,3,10,10,true
13,141,96,2,2,243,7,3,4,19,10,true
11,147,96,2,2,243,9,4,6,20,10,false
1,50,19,1,1,243,3,3,3,10,10,false
24,187,132,1,1,243,3,3,3,10,10,false
2,96,54,1,1,243,3,3,3,10,10,true
11,116,72,1,1,243,3,3,3,10,10,false
5,48,21,1,1,243,3,3,3,10,10,false
22,197,146,1,1,243,3,3,3,10,10,false
1,123,72,1,1,243,3,3,3,10,10,false
4,90,49,1,1,243,3,3,3,10,10,false
30,230,165,1,1,243,3,3,3,10,10,false
23,235,159,1,1,243,3,3,3,10,10,false
11,132,76,1,1,243,3,3,3,10,10,false
1,56,9,1,1,243,3,3,3,10,10,false
3,77,39,1,1,243,3,3,3,10,10,false
1,95,13,1,1,243,3,3,3,10,10,false
12,111,69,1,1,243,3,3,3,10,10,false
13,114,76,1,1,243,3,3,3,10,10,false
1,41,11,1,1,243,3,3,3,10,10,false
25,175,130,1,1,243,3,3,3,10,10,false
15,149,83,2,2,243,5,2,3,14,10,false
8,65,30,1,1,243,3,3,3,10,10,false
1,33,6,1,1,243,3,3,3,10,10,false
11,167,79,1,1,188,3,3,3,11,11,false
1,30,4,1,1,243,3,3,3,10,10,false
23,584,267,1,1,243,3,3,3,10,10,true
1,59,10,1,1,243,3,3,3,10,10,false
39,270,170,1,1,243,3,3,3,10,10,true
68,703,436,1,1,243,3,3,3,10,10,true
29,261,153,1,1,243,3,3,3,10,10,true
3,95,54,1,1,243,3,3,3,10,10,false
10,300,148,1,1,243,3,3,3,10,10,true
25,262,147,2,2,243,6,3,3,10,10,true
77,628,368,1,1,243,3,3,3,10,10,true
10,257,134,1,1,243,3,3,3,10,10,true
1,54,21,1,1,243,3,3,3,10,10,false
17,208,140,1,1,243,3,3,3,10,10,false
4,136,76,1,1,243,3,3,3,10,10,false
1,53,10,1,1,243,3,3,3,10,10,false
1,38,7,1,1,243,3,3,3,10,10,false
21,201,112,1,1,243,3,3,3,10,10,true
17,145,95,1,1,243,3,3,3,10,10,false
5,52,23,1,1,243,3,3,3,10,10,false
1,50,8,1,1,243,3,3,3,10,10,false
5,56,27,1,1,243,3,3,3,10,10,true
18,198,95,1,1,243,3,3,3,10,10,false
9,99,57,1,1,243,3,3,3,10,10,true
9,332,121,1,1,243,3,3,3,10,10,false
7,224,130,1,1,243,3,3,3,10,10,true
9,70,38,1,1,243,3,3,3,10,10,true
1,50,12,1,1,243,3,3,3,10,10,false
8,141,62,1,1,243,3,3,3,10,10,false
9,173,45,1,1,243,3,3,3,10,10,false
1,50,12,1,1,243,3,3,3,10,10,false
72,848,597,1,1,243,3,3,3,10,10,false
69,941,533,1,1,243,3,3,3,10,10,false
3,110,62,1,1,243,3,3,3,10,10,false
47,503,269,1,1,243,3,3,3,10,10,false
1,44,7,1,1,243,3,3,3,10,10,false
84,1060,689,1,1,243,3,3,3,10,10,false
4,132,72,1,1,243,3,3,3,10,10,false
28,203,153,1,1,243,3,3,3,10,10,false
1,385,95,1,1,243,3,3,3,10,10,false
112,951,827,1,1,243,3,3,3,10,10,false
8,360,89,1,1,243,3,3,3,10,10,false
23,159,114,1,1,243,3,3,3,10,10,false
11,97,58,1,1,243,3,3,3,10,10,false
1,282,9,1,1,243,3,3,3,10,10,false
1,48,4,1,1,243,3,3,3,10,10,false
1,201,12,1,1,243,3,3,3,10,10,false
47,856,369,1,1,243,3,3,3,10,10,false
6,558,276,1,1,243,3,3,3,10,10,false
21,346,184,1,1,243,3,3,3,10,10,true
17,151,103,1,1,243,3,3,3,10,10,false
1,40,6,1,1,243,3,3,3,10,10,false
24,278,166,1,1,243,3,3,3,10,10,false
3,80,42,1,1,243,3,3,3,10,10,false
1,46,15,1,1,243,3,3,3,10,10,false
11,137,82,1,1,243,3,3,3,10,10,false
18,134,89,1,1,243,3,3,3,10,10,true
191,1338,1064,6,4,317,39,6,21,43,18,true
1,39,11,1,1,317,3,3,3,10,10,false
1,39,12,1,1,317,3,3,3,10,10,false
1,50,17,1,1,317,3,3,3,10,10,false
1,45,14,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,38,11,1,1,317,3,3,3,10,10,false
1,31,5,1,1,317,3,3,3,10,10,false
1,39,11,1,1,317,3,3,3,10,10,false
1,46,15,1,1,317,3,3,3,10,10,false
1,42,13,1,1,317,3,3,3,10,10,false
1,52,18,1,1,317,3,3,3,10,10,false
1,39,11,1,1,317,3,3,3,10,10,false
1,39,11,1,1,317,3,3,3,10,10,false
1,45,15,1,1,317,3,3,3,10,10,false
1,49,16,1,1,317,3,3,3,10,10,false
1,32,6,1,1,317,3,3,3,10,10,false
1,46,15,1,1,317,3,3,3,10,10,false
2,74,38,1,1,19,74,74,71,10,10,false
1,138,22,4,2,317,57,14,36,36,24,false
1,117,71,4,2,315,12,3,9,18,10,false
5,100,63,1,1,317,3,3,3,10,10,true
1,46,15,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,90,64,2,2,317,4,2,3,10,10,false
1,38,11,1,1,317,3,3,3,10,10,false
1,31,5,1,1,317,3,3,3,10,10,false
1,48,16,1,1,317,3,3,3,10,10,false
16,196,140,7,4,317,63,9,21,46,18,false
3,70,41,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,44,14,1,1,317,3,3,3,10,10,false
1,51,17,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,54,19,1,1,317,3,3,3,10,10,false
1,38,11,1,1,317,3,3,3,10,10,false
123,919,711,5,5,317,86,17,56,33,17,true
92,702,566,3,3,317,20,6,17,15,10,false
1,50,17,1,1,317,3,3,3,10,10,false
1,37,10,1,1,317,3,3,3,10,10,false
1,47,15,1,1,317,3,3,3,10,10,false
277,1629,1263,5,4,334,11,2,5,24,10,true
1,116,72,1,1,334,3,3,3,10,10,false
1,41,12,1,1,334,3,3,3,10,10,false
1,40,12,1,1,334,3,3,3,10,10,false
1,38,11,1,1,334,3,3,3,10,10,false
1,40,12,1,1,334,3,3,3,10,10,false
1,38,11,1,1,334,3,3,3,10,10,false
1,39,11,1,1,334,3,3,3,10,10,false
1,110,68,1,1,334,3,3,3,10,10,false
33,326,245,4,3,334,7,1,3,20,10,false
2,64,28,1,1,289,3,3,3,10,10,false
48,1130,889,8,4,334,128,16,106,1224,1108,false
1,110,68,1,1,334,3,3,3,10,10,false
1,77,14,1,1,334,3,3,3,10,10,false
4,114,69,3,2,315,7,2,4,14,10,false
1,40,11,1,1,334,3,3,3,10,10,false
1,39,11,1,1,334,3,3,3,10,10,false
1,39,11,1,1,334,3,3,3,10,10,false
1,44,10,1,1,334,3,3,3,10,10,false
1,55,13,1,1,334,3,3,3,10,10,false
1,37,10,1,1,334,3,3,3,10,10,false
1,282,49,2,2,334,3,1,3,11,10,false
5,256,172,1,1,315,3,3,3,10,10,false
1,61,11,1,1,334,3,3,3,10,10,false
3,83,44,1,1,315,3,3,3,10,10,false
1,116,73,1,1,334,3,3,3,10,10,false
1,38,11,1,1,334,3,3,3,10,10,false
1,38,11,1,1,334,3,3,3,10,10,false
1,39,11,1,1,334,3,3,3,10,10,false
1,38,11,1,1,334,3,3,3,10,10,false
1,37,11,1,1,285,3,3,3,10,10,false
9,106,63,1,1,262,3,3,3,10,10,true
1,81,56,1,1,334,3,3,3,10,10,false
1,110,68,1,1,334,3,3,3,10,10,false
1,110,68,1,1,334,3,3,3,10,10,false
1,948,184,2,1,334,21,10,18,10,10,false
1,109,23,1,1,334,3,3,3,10,10,false
55,475,303,2,2,334,22,11,19,11,10,false
1,216,58,2,2,334,4,2,3,11,10,false
1,110,68,1,1,334,3,3,3,10,10,false
1,109,67,1,1,334,3,3,3,10,10,false
26,259,172,4,2,334,13,3,10,12,10,false
8,112,76,1,1,334,3,3,3,10,10,false
29,304,228,3,3,334,4,1,3,13,10,true
47,457,341,4,3,334,49,12,33,18,10,true
58,535,397,2,2,334,21,10,18,14,10,true
6,156,102,3,3,334,13,4,10,19,10,false
1,44,19,1,1,334,3,3,3,10,10,false
45,468,358,3,2,334,8,2,5,24,12,true
1,48,17,1,1,334,3,3,3,10,10,false
1,50,17,2,2,334,5,2,3,11,10,false
1,52,19,1,1,334,3,3,3,10,10,false
53,556,447,11,5,334,82,7,22,115,22,false
